date,open,high,low,close,volume,dividend,split
2009-06-17,0.0,0.0,0.0,4239.0,0,0,1
2009-06-20,0.0,0.0,0.0,4239.0,0,0,1
2009-06-21,0.0,0.0,0.0,4239.0,0,0,1
2009-06-22,0.0,0.0,0.0,4239.0,0,0,1
2009-06-23,0.0,0.0,0.0,3539.0,0,0,1
2009-06-24,0.0,0.0,0.0,3539.0,0,0,1
2009-06-27,0.0,0.0,0.0,3539.0,0,0,1
2009-06-28,0.0,0.0,0.0,3539.0,0,0,1
2009-06-29,0.0,0.0,0.0,3539.0,0,0,1
2009-06-30,0.0,0.0,0.0,3539.0,0,0,1
2009-07-01,4000.0,4199.0,3600.0,3820.0,1114141,0,1
2009-07-04,3928.0,3928.0,3840.0,3828.0,208546,0,1
2009-07-05,3819.0,3942.0,3819.0,3858.0,364627,0,1
2009-07-07,3973.0,3973.0,3973.0,3885.0,258693,0,1
2009-07-11,4000.0,4001.0,3970.0,3914.0,295529,0,1
2009-07-12,4029.0,4031.0,3940.0,3918.0,71675,0,1
2009-07-13,3801.0,3929.0,3801.0,3913.0,66990,0,1
2009-07-14,3796.0,3796.0,3796.0,3912.0,7738,0,1
2009-07-15,3795.0,3795.0,3795.0,3912.0,2352,0,1
2009-07-18,3795.0,3917.0,3795.0,3884.0,281065,0,1
2009-07-19,3870.0,3910.0,3861.0,3882.0,187755,0,1
2009-07-21,3884.0,3989.0,3784.0,3882.0,143834,0,1
2009-07-22,3887.0,3889.0,3766.0,3872.0,101069,0,1
2009-07-25,0.0,0.0,0.0,3872.0,0,0,1
2009-07-26,3756.0,3756.0,3756.0,3871.0,10089,0,1
2009-07-27,0.0,0.0,0.0,3871.0,0,0,1
2009-07-28,3755.0,3755.0,3755.0,3870.0,6576,0,1
2009-07-29,3754.0,3960.0,3754.0,3856.0,137678,0,1
2009-08-01,3868.0,3971.0,3868.0,3874.0,205646,0,1
2009-08-02,0.0,0.0,0.0,3874.0,0,0,1
2009-08-03,0.0,0.0,0.0,3874.0,0,0,1
2009-08-04,0.0,0.0,0.0,3874.0,0,0,1
2009-08-05,3990.0,3990.0,3811.0,3925.0,639610,0,1
2009-08-08,4042.0,4042.0,4039.0,3979.0,501881,0,1
2009-08-09,4098.0,4098.0,4098.0,3985.0,50745,0,1
2009-08-10,4104.0,4104.0,4100.0,4104.0,1455015,0,1
2009-08-11,4227.0,4227.0,4151.0,4124.0,182950,0,1
2009-08-12,4247.0,4247.0,4247.0,4173.0,433601,0,1
2009-08-15,4298.0,4298.0,4298.0,4177.0,34662,0,1
2009-08-16,4302.0,4302.0,4302.0,4179.0,19189,0,1
2009-08-17,4304.0,4304.0,4304.0,4186.0,60373,0,1
2009-08-18,4311.0,4311.0,4311.0,4205.0,168901,0,1
2009-08-19,4331.0,4331.0,4331.0,4213.0,67139,0,1
2009-08-22,4339.0,4339.0,4339.0,4220.0,59988,0,1
2009-08-23,4346.0,4346.0,4346.0,4234.0,122224,0,1
2009-08-24,4361.0,4361.0,4361.0,4243.0,73500,0,1
2009-08-25,4370.0,4370.0,4370.0,4248.0,44669,0,1
2009-08-26,4375.0,4375.0,4375.0,4260.0,107167,0,1
2009-08-29,4387.0,4387.0,4387.0,4278.0,157797,0,1
2009-08-30,4406.0,4406.0,4406.0,4288.0,82721,0,1
2009-08-31,4416.0,4416.0,4416.0,4416.0,1527001,0,1
2009-09-01,4548.0,4548.0,4548.0,4418.0,19909,0,1
2009-09-02,4550.0,4550.0,4550.0,4421.0,25802,0,1
2009-09-05,4553.0,4553.0,4553.0,4425.0,31283,0,1
2009-09-06,4557.0,4557.0,4557.0,4466.0,341058,0,1
2009-09-07,4599.0,4599.0,4599.0,4492.0,216877,0,1
2009-09-08,4626.0,4626.0,4626.0,4555.0,517476,0,1
2009-09-09,4691.0,4691.0,4691.0,4617.0,500242,0,1
2009-09-12,4755.0,0.0,0.0,4617.0,0,0,1
2009-09-13,4755.0,4755.0,4755.0,4622.0,36045,0,1
2009-09-14,4760.0,4760.0,4760.0,4723.0,800460,0,1
2009-09-15,4864.0,4864.0,4781.0,4859.0,1689441,0,1
2009-09-16,4864.0,5000.0,4716.0,4878.0,542031,0,1
2009-09-19,4948.0,4948.0,4732.0,4865.0,114134,0,1
2009-09-20,0.0,0.0,0.0,4865.0,0,0,1
2009-09-21,4870.0,4929.0,4722.0,4863.0,106048,0,1
2009-09-22,4920.0,5008.0,4900.0,5003.0,6268770,0,1
2009-09-23,5152.0,5153.0,5149.0,5153.0,1439339,0,1
2009-09-26,5290.0,5290.0,5000.0,5153.0,79921,0,1
2009-09-27,4999.0,4999.0,4999.0,5115.0,267535,0,1
2009-09-28,4962.0,4962.0,4962.0,5115.0,1018,0,1
2009-09-29,0.0,0.0,0.0,5115.0,0,0,1
2009-09-30,4962.0,4962.0,4962.0,5114.0,5409,0,1
2009-10-03,4961.0,5108.0,4961.0,4969.0,2635391,0,1
2009-10-04,4929.0,4947.0,4842.0,4871.0,876771,0,1
2009-10-05,4990.0,5016.0,4831.0,4882.0,230933,0,1
2009-10-06,4882.0,4969.0,4736.0,4837.0,558930,0,1
2009-10-07,4920.0,4982.0,4700.0,4829.0,174734,0,1
2009-10-10,4876.0,4960.0,4685.0,4823.0,56738,0,1
2009-10-11,4679.0,4679.0,4679.0,4823.0,3702,0,1
2009-10-12,4679.0,4679.0,4679.0,4822.0,4850,0,1
2009-10-13,0.0,0.0,0.0,4822.0,0,0,1
2009-10-17,0.0,0.0,0.0,4822.0,0,0,1
2009-10-18,0.0,0.0,0.0,4822.0,0,0,1
2009-10-19,4678.0,4678.0,4678.0,4813.0,72000,0,1
2009-10-20,4669.0,4669.0,4669.0,4810.0,20000,0,1
2009-10-21,0.0,0.0,0.0,4810.0,0,0,1
2009-10-24,4666.0,4666.0,4666.0,4810.0,1916,0,1
2009-10-25,0.0,0.0,0.0,4810.0,0,0,1
2009-10-26,4666.0,4666.0,4666.0,4806.0,33084,0,1
2009-10-27,4662.0,4662.0,4662.0,4806.0,2133,0,1
2009-10-28,0.0,0.0,0.0,4806.0,0,0,1
2009-10-31,0.0,0.0,0.0,4806.0,0,0,1
2009-11-01,0.0,0.0,0.0,4806.0,0,0,1
2009-11-02,4662.0,4662.0,4662.0,4806.0,512,0,1
2009-11-03,0.0,0.0,0.0,4806.0,0,0,1
2009-11-04,0.0,0.0,0.0,4806.0,0,0,1
2009-11-07,4638.0,4638.0,4638.0,4806.0,100,0,1
2009-11-08,4638.0,4638.0,4638.0,4806.0,10,0,1
2009-11-09,0.0,0.0,0.0,4806.0,0,0,1
2009-11-10,0.0,0.0,0.0,4806.0,0,0,1
2009-11-11,0.0,0.0,0.0,4806.0,0,0,1
2009-11-14,4638.0,4638.0,4638.0,4805.0,7050,0,1
2009-11-15,0.0,0.0,0.0,4805.0,0,0,1
2009-11-16,0.0,0.0,0.0,4805.0,0,0,1
2009-11-17,0.0,0.0,0.0,4805.0,0,0,1
2009-11-18,4637.0,4637.0,4637.0,4802.0,21450,0,1
2009-11-21,0.0,0.0,0.0,4802.0,0,0,1
2009-11-22,0.0,0.0,0.0,4802.0,0,0,1
2009-11-23,0.0,0.0,0.0,4802.0,0,0,1
2009-11-24,0.0,0.0,0.0,4802.0,0,0,1
2009-11-25,4634.0,4634.0,4634.0,4802.0,429,0,1
2009-11-29,0.0,0.0,0.0,4802.0,0,0,1
2009-11-30,0.0,0.0,0.0,4802.0,0,0,1
2009-12-01,0.0,0.0,0.0,4802.0,0,0,1
2009-12-02,4634.0,4634.0,4634.0,4802.0,10,0,1
2009-12-05,0.0,0.0,0.0,4802.0,0,0,1
2009-12-07,0.0,0.0,0.0,4802.0,0,0,1
2009-12-08,0.0,0.0,0.0,4802.0,0,0,1
2009-12-09,0.0,0.0,0.0,4802.0,0,0,1
2009-12-12,0.0,0.0,0.0,4802.0,0,0,1
2009-12-13,0.0,0.0,0.0,4802.0,0,0,1
2009-12-14,0.0,0.0,0.0,4802.0,0,0,1
2009-12-15,0.0,0.0,0.0,4802.0,0,0,1
2009-12-16,0.0,0.0,0.0,4802.0,0,0,1
2009-12-19,0.0,0.0,0.0,4802.0,0,0,1
2009-12-20,0.0,0.0,0.0,4802.0,0,0,1
2009-12-21,0.0,0.0,0.0,4802.0,0,0,1
2009-12-22,0.0,0.0,0.0,4802.0,0,0,1
2009-12-23,0.0,0.0,0.0,4802.0,0,0,1
2009-12-28,0.0,0.0,0.0,4802.0,0,0,1
2009-12-29,0.0,0.0,0.0,4802.0,0,0,1
2009-12-30,0.0,0.0,0.0,4802.0,0,0,1
2010-01-02,0.0,0.0,0.0,4802.0,0,0,1
2010-01-03,0.0,0.0,0.0,4802.0,0,0,1
2010-01-04,0.0,0.0,0.0,4802.0,0,0,1
2010-01-05,0.0,0.0,0.0,4802.0,0,0,1
2010-01-06,0.0,0.0,0.0,4802.0,0,0,1
2010-01-09,4634.0,4634.0,4634.0,4790.0,81083,0,1
2010-01-10,4623.0,4623.0,4623.0,4790.0,643,0,1
2010-01-11,4623.0,4623.0,4623.0,4790.0,301,0,1
2010-01-12,0.0,0.0,0.0,4790.0,0,0,1
2010-01-13,4623.0,4623.0,4623.0,4781.0,60750,0,1
2010-01-16,4614.0,4614.0,4614.0,4781.0,50,0,1
2010-01-17,4614.0,4614.0,4614.0,4781.0,2799,0,1
2010-01-18,0.0,0.0,0.0,4781.0,0,0,1
2010-01-19,4614.0,4614.0,4614.0,4781.0,5,0,1
2010-01-20,4614.0,4614.0,4614.0,4781.0,645,0,1
2010-01-23,0.0,0.0,0.0,4781.0,0,0,1
2010-01-24,0.0,0.0,0.0,4781.0,0,0,1
2010-01-25,4614.0,4614.0,4614.0,4780.0,6466,0,1
2010-01-26,0.0,0.0,0.0,4780.0,0,0,1
2010-01-27,0.0,0.0,0.0,4780.0,0,0,1
2010-01-30,0.0,0.0,0.0,4780.0,0,0,1
2010-01-31,4613.0,4613.0,4613.0,4780.0,5,0,1
2010-02-01,0.0,0.0,0.0,4780.0,0,0,1
2010-02-02,4613.0,4613.0,4613.0,4780.0,1280,0,1
2010-02-03,4613.0,4613.0,4613.0,4780.0,5,0,1
2010-02-06,4613.0,4613.0,4613.0,4780.0,500,0,1
2010-02-07,4613.0,4613.0,4613.0,4780.0,10,0,1
2010-02-08,0.0,0.0,0.0,4780.0,0,0,1
2010-02-09,0.0,0.0,0.0,4780.0,0,0,1
2010-02-10,0.0,0.0,0.0,4780.0,0,0,1
2010-02-14,0.0,0.0,0.0,4780.0,0,0,1
2010-02-16,0.0,0.0,0.0,4780.0,0,0,1
2010-02-17,0.0,0.0,0.0,4780.0,0,0,1
2010-02-20,4613.0,4613.0,4613.0,4780.0,320,0,1
2010-02-21,4613.0,4613.0,4613.0,4780.0,1,0,1
2010-02-22,4613.0,4613.0,4613.0,4780.0,2010,0,1
2010-02-23,0.0,0.0,0.0,4780.0,0,0,1
2010-02-24,0.0,0.0,0.0,4780.0,0,0,1
2010-02-27,0.0,0.0,0.0,4780.0,0,0,1
2010-02-28,4613.0,4613.0,4613.0,4780.0,473,0,1
2010-03-01,0.0,0.0,0.0,4780.0,0,0,1
2010-03-02,0.0,0.0,0.0,4780.0,0,0,1
2010-03-03,0.0,0.0,0.0,4780.0,0,0,1
2010-03-06,4613.0,4613.0,4613.0,4779.0,3500,0,1
2010-03-07,0.0,0.0,0.0,4779.0,0,0,1
2010-03-08,0.0,0.0,0.0,4779.0,0,0,1
2010-03-09,4612.0,4612.0,4612.0,4779.0,2695,0,1
2010-03-10,0.0,0.0,0.0,4779.0,0,0,1
2010-03-13,0.0,0.0,0.0,4779.0,0,0,1
2010-03-14,0.0,0.0,0.0,4779.0,0,0,1
2010-03-15,0.0,0.0,0.0,4779.0,0,0,1
2010-03-16,0.0,0.0,0.0,4779.0,0,0,1
2010-03-17,0.0,0.0,0.0,4779.0,0,0,1
2010-03-27,0.0,0.0,0.0,4779.0,0,0,1
2010-03-28,0.0,0.0,0.0,4779.0,0,0,1
2010-03-29,0.0,0.0,0.0,4779.0,0,0,1
2010-03-30,0.0,0.0,0.0,4779.0,0,0,1
2010-03-31,0.0,0.0,0.0,4779.0,0,0,1
2010-04-03,0.0,0.0,0.0,4779.0,0,0,1
2010-04-04,0.0,0.0,0.0,4779.0,0,0,1
2010-04-05,0.0,0.0,0.0,4779.0,0,0,1
2010-04-06,0.0,0.0,0.0,4779.0,0,0,1
2010-04-07,0.0,0.0,0.0,4779.0,0,0,1
2010-04-10,0.0,0.0,0.0,4779.0,0,0,1
2010-04-11,0.0,0.0,0.0,4779.0,0,0,1
2010-04-12,0.0,0.0,0.0,4779.0,0,0,1
2010-04-13,5600.0,6860.0,5600.0,6534.0,4492030,0,1
2010-04-14,6762.0,6762.0,6306.0,6504.0,4120087,0,1
2010-04-17,0.0,0.0,0.0,6504.0,0,0,1
2010-04-18,6277.0,6648.0,6277.0,6388.0,6275410,0,1
2010-04-19,6598.0,6611.0,6432.0,6561.0,4272296,0,1
2010-04-20,6670.0,6770.0,6413.0,6666.0,2282613,0,1
2010-04-21,6433.0,6555.0,6433.0,6525.0,668573,0,1
2010-04-24,6297.0,6297.0,6297.0,6521.0,21300,0,1
2010-04-25,6293.0,6293.0,6293.0,6521.0,790,0,1
2010-04-26,6293.0,6293.0,6293.0,6521.0,1300,0,1
2010-04-27,6293.0,6293.0,6293.0,6520.0,2580,0,1
2010-04-28,6292.0,6292.0,6292.0,6520.0,1581,0,1
2010-05-01,6292.0,6292.0,6292.0,6519.0,4752,0,1
2010-05-02,0.0,0.0,0.0,6519.0,0,0,1
2010-05-03,0.0,0.0,0.0,6519.0,0,0,1
2010-05-04,0.0,0.0,0.0,6519.0,0,0,1
2010-05-05,6291.0,6291.0,6291.0,6519.0,500,0,1
2010-05-08,0.0,0.0,0.0,6519.0,0,0,1
2010-05-09,0.0,0.0,0.0,6519.0,0,0,1
2010-05-10,6291.0,6291.0,6291.0,6291.0,230,0,1
2010-05-11,6071.0,6071.0,6071.0,6203.0,436000,0,1
2010-05-12,5986.0,5986.0,5986.0,6203.0,753,0,1
2010-05-15,5986.0,5986.0,5986.0,6203.0,966,0,1
2010-05-16,5986.0,5986.0,5986.0,6203.0,2045,0,1
2010-05-18,0.0,0.0,0.0,6203.0,0,0,1
2010-05-19,0.0,0.0,0.0,6203.0,0,0,1
2010-05-22,0.0,0.0,0.0,6203.0,0,0,1
2010-05-23,0.0,0.0,0.0,6203.0,0,0,1
2010-05-24,5986.0,5986.0,5986.0,6203.0,342,0,1
2010-05-25,5986.0,5986.0,5986.0,6203.0,1000,0,1
2010-05-26,0.0,0.0,0.0,6203.0,0,0,1
2010-05-29,0.0,0.0,0.0,6203.0,0,0,1
2010-05-30,0.0,0.0,0.0,6203.0,0,0,1
2010-05-31,0.0,0.0,0.0,6203.0,0,0,1
2010-06-01,0.0,0.0,0.0,6203.0,0,0,1
2010-06-02,0.0,0.0,0.0,6203.0,0,0,1
2010-06-06,0.0,0.0,0.0,6203.0,0,0,1
2010-06-07,0.0,0.0,0.0,6203.0,0,0,1
2010-06-08,0.0,0.0,0.0,6203.0,0,0,1
2010-06-09,5986.0,5986.0,5986.0,6202.0,2986,0,1
2010-06-12,5985.0,5985.0,5985.0,6202.0,80,0,1
2010-06-13,0.0,0.0,0.0,6202.0,0,0,1
2010-06-14,5985.0,5985.0,5985.0,5985.0,37506,0,1
2010-06-15,0.0,0.0,0.0,5985.0,0,0,1
2010-06-16,5776.0,5776.0,5776.0,5776.0,50,0,1
2010-06-19,5574.0,5574.0,5574.0,5574.0,5000,0,1
2010-06-20,5379.0,5379.0,5379.0,5379.0,50,0,1
2010-06-21,5191.0,5191.0,5191.0,5191.0,435,0,1
2010-06-22,5010.0,5010.0,5010.0,5191.0,198,0,1
2010-06-23,0.0,0.0,0.0,5191.0,0,0,1
2010-06-27,0.0,0.0,0.0,5191.0,0,0,1
2010-06-28,4739.0,4799.0,4550.0,4657.0,1914142,0,1
2010-06-29,4471.0,4698.0,4471.0,4485.0,2219473,0,1
2010-06-30,4306.0,4649.0,4306.0,4521.0,510733,0,1
2010-07-03,4552.0,4639.0,4500.0,4537.0,263958,0,1
2010-07-04,4639.0,4640.0,4553.0,4558.0,396022,0,1
2010-07-05,4630.0,4740.0,4630.0,4739.0,2812850,0,1
2010-07-06,4842.0,4928.0,4842.0,4910.0,2287116,0,1
2010-07-07,4882.0,4902.0,4714.0,4839.0,1002313,0,1
2010-07-11,4890.0,4980.0,4880.0,4895.0,644133,0,1
2010-07-12,4950.0,4980.0,4761.0,4905.0,364283,0,1
2010-07-13,4740.0,4900.0,4721.0,4877.0,336190,0,1
2010-07-14,4780.0,4800.0,4682.0,4712.0,1068335,0,1
2010-07-17,4800.0,4800.0,4524.0,4612.0,731236,0,1
2010-07-18,4679.0,4709.0,4640.0,4632.0,251618,0,1
2010-07-19,4670.0,4681.0,4575.0,4615.0,807543,0,1
2010-07-20,0.0,0.0,0.0,4615.0,0,0,1
2010-07-21,0.0,0.0,0.0,4615.0,0,0,1
2010-07-24,0.0,0.0,0.0,4615.0,0,0,1
2010-07-25,0.0,0.0,0.0,4455.0,0,0,1
2010-07-26,0.0,0.0,0.0,4455.0,0,0,1
2010-07-28,0.0,0.0,0.0,4455.0,0,0,1
2010-07-31,0.0,0.0,0.0,4455.0,0,0,1
2010-08-01,0.0,0.0,0.0,4455.0,0,0,1
2010-08-02,0.0,0.0,0.0,4455.0,0,0,1
2010-08-03,0.0,0.0,0.0,4455.0,0,0,1
2010-08-04,0.0,0.0,0.0,4455.0,0,0,1
2010-08-07,5624.0,5700.0,5400.0,5478.0,3865862,0,1
2010-08-08,5451.0,5580.0,5351.0,5402.0,1956757,0,1
2010-08-09,5398.0,5550.0,5381.0,5448.0,857762,0,1
2010-08-10,5498.0,5665.0,5498.0,5663.0,3189604,0,1
2010-08-11,5800.0,5800.0,5511.0,5720.0,1588922,0,1
2010-08-14,5697.0,5697.0,5492.0,5697.0,123394,0,1
2010-08-15,5470.0,5470.0,5470.0,5664.0,157273,0,1
2010-08-16,5438.0,5750.0,5438.0,5615.0,559529,0,1
2010-08-17,5759.0,5797.0,5700.0,5728.0,779272,0,1
2010-08-18,5730.0,5957.0,5730.0,5938.0,1643487,0,1
2010-08-21,6175.0,6175.0,5975.0,6120.0,1178231,0,1
2010-08-22,6001.0,6364.0,6001.0,6184.0,461622,0,1
2010-08-23,6431.0,6431.0,6431.0,6403.0,971076,0,1
2010-08-24,6659.0,6659.0,6659.0,6659.0,1314115,0,1
2010-08-25,6899.0,6925.0,6700.0,6848.0,2499001,0,1
2010-08-28,7121.0,7121.0,7121.0,7121.0,1251382,0,1
2010-08-29,7405.0,7405.0,7405.0,7405.0,1146110,0,1
2010-08-30,7701.0,7701.0,7300.0,7660.0,9207760,0,1
2010-08-31,7660.0,7898.0,7470.0,7742.0,2494255,0,1
2010-09-04,7750.0,8050.0,7750.0,8006.0,1525953,0,1
2010-09-05,8288.0,8288.0,7795.0,8000.0,519500,0,1
2010-09-06,7970.0,8010.0,7710.0,7911.0,543105,0,1
2010-09-07,8000.0,8000.0,7595.0,7847.0,463428,0,1
2010-09-08,7534.0,7534.0,7534.0,7751.0,336728,0,1
2010-09-12,7441.0,7442.0,7441.0,7474.0,978138,0,1
2010-09-13,7205.0,7550.0,7205.0,7354.0,753501,0,1
2010-09-14,7490.0,7598.0,7414.0,7416.0,549480,0,1
2010-09-15,7530.0,7580.0,7350.0,7444.0,396340,0,1
2010-09-18,7558.0,7558.0,7250.0,7423.0,211502,0,1
2010-09-19,7500.0,7560.0,7127.0,7394.0,420472,0,1
2010-09-20,7200.0,7489.0,7100.0,7321.0,1144542,0,1
2010-09-21,7390.0,7579.0,7206.0,7468.0,4365361,0,1
2010-09-22,7765.0,7765.0,7535.0,7702.0,1180999,0,1
2010-09-25,7616.0,7616.0,7394.0,7613.0,412531,0,1
2010-09-26,7309.0,7309.0,7309.0,7582.0,111461,0,1
2010-09-27,7279.0,7279.0,7279.0,7582.0,1100,0,1
2010-09-28,7279.0,7279.0,7279.0,7581.0,1985,0,1
2010-09-29,7278.0,7500.0,7278.0,7282.0,3335115,0,1
2010-10-02,7250.0,7570.0,7200.0,7458.0,5661354,0,1
2010-10-03,7500.0,7500.0,7289.0,7425.0,571156,0,1
2010-10-05,7390.0,7599.0,7131.0,7434.0,240609,0,1
2010-10-06,7347.0,7400.0,7137.0,7378.0,217233,0,1
2010-10-09,7137.0,7670.0,7137.0,7445.0,971956,0,1
2010-10-10,7300.0,7399.0,7168.0,7226.0,1310636,0,1
2010-10-11,7290.0,7514.0,7169.0,7376.0,770162,0,1
2010-10-12,7448.0,7470.0,7081.0,7331.0,241803,0,1
2010-10-13,7038.0,7038.0,7038.0,7315.0,59395,0,1
2010-10-16,7023.0,7023.0,7023.0,7243.0,271003,0,1
2010-10-17,6954.0,6954.0,6954.0,7239.0,15173,0,1
2010-10-18,6950.0,7238.0,6950.0,7141.0,501592,0,1
2010-10-19,6972.0,7198.0,6856.0,7115.0,116455,0,1
2010-10-20,6831.0,6831.0,6831.0,7114.0,3313,0,1
2010-10-23,0.0,0.0,0.0,7114.0,0,0,1
2010-10-24,0.0,0.0,0.0,7114.0,0,0,1
2010-10-25,0.0,0.0,0.0,7114.0,0,0,1
2010-10-26,7000.0,7000.0,6720.0,6999.0,119724,0,1
2010-10-27,6720.0,6720.0,6720.0,6983.0,61693,0,1
2010-10-30,6704.0,6704.0,6704.0,6979.0,17310,0,1
2010-10-31,6700.0,6700.0,6700.0,6979.0,1610,0,1
2010-11-01,6700.0,6700.0,6700.0,6978.0,2185,0,1
2010-11-02,6699.0,6699.0,6699.0,6977.0,2120,0,1
2010-11-03,6698.0,6698.0,6698.0,6976.0,3490,0,1
2010-11-06,6697.0,6970.0,6697.0,6903.0,292795,0,1
2010-11-07,6627.0,6627.0,6627.0,6855.0,189001,0,1
2010-11-08,6581.0,6581.0,6581.0,6853.0,6664,0,1
2010-11-09,6579.0,6579.0,6579.0,6850.0,11979,0,1
2010-11-10,6576.0,6576.0,6576.0,6848.0,6927,0,1
2010-11-13,0.0,0.0,0.0,6848.0,0,0,1
2010-11-14,6575.0,6575.0,6575.0,6848.0,80,0,1
2010-11-15,6575.0,6575.0,6575.0,6838.0,39776,0,1
2010-11-16,6565.0,6565.0,6565.0,6838.0,1665,0,1
2010-11-20,0.0,0.0,0.0,6838.0,0,0,1
2010-11-21,0.0,0.0,0.0,6838.0,0,0,1
2010-11-22,6565.0,6565.0,6565.0,6835.0,11607,0,1
2010-11-23,6562.0,6562.0,6562.0,6835.0,158,0,1
2010-11-24,6562.0,6562.0,6562.0,6562.0,100,0,1
2010-11-27,6300.0,6561.0,6300.0,6369.0,917598,0,1
2010-11-28,6401.0,6570.0,6120.0,6394.0,451875,0,1
2010-11-29,6599.0,6599.0,6396.0,6399.0,313271,0,1
2010-11-30,6569.0,6590.0,6442.0,6409.0,72061,0,1
2010-12-01,6549.0,6580.0,6400.0,6424.0,211146,0,1
2010-12-04,6500.0,6588.0,6432.0,6426.0,61426,0,1
2010-12-05,6547.0,6547.0,6290.0,6427.0,102912,0,1
2010-12-06,6450.0,6500.0,6425.0,6439.0,451861,0,1
2010-12-07,6497.0,6499.0,6400.0,6451.0,274815,0,1
2010-12-08,6497.0,6709.0,6450.0,6592.0,1301063,0,1
2010-12-11,6855.0,6855.0,6854.0,6715.0,511589,0,1
2010-12-12,6983.0,6983.0,6885.0,6725.0,56500,0,1
2010-12-13,6899.0,6949.0,6785.0,6804.0,1937680,0,1
2010-12-14,6949.0,6949.0,6850.0,6808.0,41098,0,1
2010-12-18,6900.0,6900.0,6551.0,6810.0,42218,0,1
2010-12-19,6836.0,6998.0,6750.0,6819.0,293466,0,1
2010-12-20,7000.0,7000.0,6760.0,6821.0,15232,0,1
2010-12-21,6822.0,6973.0,6822.0,6835.0,226178,0,1
2010-12-22,6870.0,7108.0,6870.0,6865.0,235458,0,1
2010-12-25,6999.0,7098.0,6872.0,6875.0,75613,0,1
2010-12-26,6880.0,7000.0,6850.0,6898.0,1282353,0,1
2010-12-27,6900.0,7173.0,6900.0,7067.0,1233644,0,1
2010-12-28,7300.0,7349.0,7221.0,7104.0,153830,0,1
2010-12-29,7322.0,7325.0,7153.0,7159.0,404204,0,1
2011-01-01,7199.0,7200.0,6873.0,7158.0,57687,0,1
2011-01-02,6872.0,7000.0,6872.0,7153.0,19019,0,1
2011-01-03,6867.0,6989.0,6867.0,7133.0,76401,0,1
2011-01-04,6848.0,6900.0,6848.0,7106.0,106424,0,1
2011-01-05,6880.0,7100.0,6822.0,7061.0,212875,0,1
2011-01-08,6821.0,6900.0,6779.0,7041.0,87263,0,1
2011-01-09,6779.0,7322.0,6779.0,7036.0,391581,0,1
2011-01-10,7309.0,7317.0,7040.0,7047.0,258463,0,1
2011-01-11,7045.0,7249.0,7045.0,7109.0,866264,0,1
2011-01-12,7140.0,7242.0,7140.0,7193.0,1346944,0,1
2011-01-15,0.0,0.0,0.0,7193.0,0,0,1
2011-01-16,0.0,0.0,0.0,7193.0,0,0,1
2011-01-17,7521.0,7690.0,7420.0,7503.0,308434,0,1
2011-01-18,7500.0,7500.0,7312.0,7475.0,321608,0,1
2011-01-19,7379.0,7774.0,7379.0,7723.0,1222254,0,1
2011-01-22,7770.0,7998.0,7698.0,7743.0,201969,0,1
2011-01-23,8020.0,8052.0,7834.0,7864.0,507639,0,1
2011-01-24,8178.0,8178.0,7913.0,7938.0,282758,0,1
2011-01-26,8199.0,8255.0,8199.0,8147.0,724152,0,1
2011-01-29,8472.0,8472.0,8472.0,8296.0,503095,0,1
2011-01-30,8627.0,8627.0,8500.0,8619.0,4902955,0,1
2011-01-31,8627.0,8757.0,8431.0,8591.0,323279,0,1
2011-02-01,8565.0,8780.0,8353.0,8533.0,1504308,0,1
2011-02-05,8780.0,8859.0,8400.0,8587.0,420239,0,1
2011-02-06,8744.0,8744.0,8244.0,8581.0,20366,0,1
2011-02-07,8238.0,8238.0,8238.0,8565.0,52682,0,1
2011-02-08,8223.0,8223.0,8223.0,8563.0,5944,0,1
2011-02-09,0.0,0.0,0.0,8563.0,0,0,1
2011-02-12,8221.0,8221.0,8221.0,8563.0,1504,0,1
2011-02-13,8221.0,8221.0,8221.0,8563.0,1055,0,1
2011-02-14,8221.0,8221.0,8221.0,8562.0,2214,0,1
2011-02-15,8220.0,8223.0,8220.0,8220.0,1731710,0,1
2011-02-16,8387.0,8387.0,7892.0,8098.0,1031395,0,1
2011-02-19,8100.0,8140.0,7775.0,8057.0,183667,0,1
2011-02-20,7735.0,7735.0,7735.0,8048.0,31175,0,1
2011-02-22,7727.0,7727.0,7727.0,8029.0,65430,0,1
2011-02-23,7708.0,7708.0,7708.0,7930.0,338081,0,1
2011-02-26,0.0,0.0,0.0,7930.0,0,0,1
2011-02-27,0.0,0.0,0.0,7930.0,0,0,1
2011-02-28,0.0,0.0,0.0,7930.0,0,0,1
2011-03-01,0.0,0.0,0.0,7930.0,0,0,1
2011-03-02,0.0,0.0,0.0,7930.0,0,0,1
2011-03-05,0.0,0.0,0.0,7930.0,0,0,1
2011-03-06,0.0,0.0,0.0,7930.0,0,0,1
2011-03-07,0.0,0.0,0.0,7930.0,0,0,1
2011-03-08,0.0,0.0,0.0,7930.0,0,0,1
2011-03-09,0.0,0.0,0.0,7930.0,0,0,1
2011-03-12,0.0,0.0,0.0,7930.0,0,0,1
2011-03-13,0.0,0.0,0.0,7930.0,0,0,1
2011-03-14,0.0,0.0,0.0,7930.0,0,0,1
2011-03-15,7720.0,7900.0,7720.0,7736.0,202687,0,1
2011-03-16,7779.0,8045.0,7753.0,7958.0,1353150,0,1
2011-03-19,8044.0,8044.0,7911.0,7960.0,264230,0,1
